bank,branch,date,day,arrival_time,service_type,service_start_time,service_end_time,wait_time_min,service_duration_min,queue_length
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,13:54:00,Locker Access,14:00:00,14:08:59.400000,6,8.99,11
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,09:36:00,FD Opening,09:39:00,09:56:02.400000,3,17.04,5
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,10:49:00,Locker Access,10:54:00,11:04:07.200000,5,10.12,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,15:30:00,Locker Access,15:37:00,15:51:11.400000,7,14.19,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,12:42:00,Cheque Deposit,12:48:00,12:53:51.600000,6,5.86,2
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,13:25:00,Cheque Deposit,13:34:00,13:39:56.400000,9,5.94,3
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,13:10:00,Loan Repayment,13:13:00,13:19:56.400000,3,6.94,3
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,10:50:00,Loan Repayment,10:58:00,11:06:14.400000,8,8.24,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,10:25:00,New Account Opening,10:35:00,11:09:28.800000,10,34.48,5
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,09:21:00,Loan Repayment,09:29:00,09:37:21,8,8.35,14
UCB,"UCB, Khulna Branch",2025-08-04,Monday,09:55:00,New Account Opening,09:58:00,10:30:05.400000,3,32.09,5
UCB,"UCB, Khulna Branch",2025-08-04,Monday,14:12:00,Debit Card Reissue,14:20:00,14:31:46.200000,8,11.77,13
UCB,"UCB, Khulna Branch",2025-08-04,Monday,13:38:00,Loan Repayment,13:45:00,13:53:25.800000,7,8.43,8
UCB,"UCB, Khulna Branch",2025-08-04,Monday,10:59:00,Inward Remittance,11:02:00,11:16:25.200000,3,14.42,13
UCB,"UCB, Khulna Branch",2025-08-04,Monday,16:37:00,Locker Access,16:39:00,16:48:42,2,9.7,13
UCB,"UCB, Khulna Branch",2025-08-04,Monday,10:29:00,Cash Withdrawal,10:36:00,10:39:03,7,3.05,6
UCB,"UCB, Khulna Branch",2025-08-04,Monday,15:55:00,Cash Withdrawal,16:01:00,16:04:21.600000,6,3.36,14
UCB,"UCB, Khulna Branch",2025-08-04,Monday,14:51:00,New Account Opening,14:54:00,15:29:41.400000,3,35.69,6
UCB,"UCB, Khulna Branch",2025-08-04,Monday,11:46:00,Debit Card Reissue,11:52:00,12:03:21,6,11.35,4
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:49:00,Cheque Deposit,12:52:00,12:57:46.200000,3,5.77,8
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:14:00,Cash Deposit,12:22:00,12:25:26.400000,8,3.44,1
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:17:00,Loan Repayment,12:22:00,12:30:18,5,8.3,13
UCB,"UCB, Khulna Branch",2025-08-04,Monday,11:40:00,Cash Deposit,11:44:00,11:47:38.400000,4,3.64,13
UCB,"UCB, Khulna Branch",2025-08-04,Monday,11:10:00,FD Opening,11:12:00,11:28:25.800000,2,16.43,13
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:08:00,FD Opening,12:14:00,12:28:27,6,14.45,12
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:30:00,Loan Repayment,12:35:00,12:41:28.200000,5,6.47,8
UCB,"UCB, Khulna Branch",2025-08-04,Monday,16:16:00,FD Opening,16:24:00,16:37:18.600000,8,13.31,7
UCB,"UCB, Khulna Branch",2025-08-04,Monday,10:12:00,Cash Withdrawal,10:19:00,10:22:16.800000,7,3.28,12
UCB,"UCB, Khulna Branch",2025-08-04,Monday,15:37:00,Cheque Deposit,15:41:00,15:47:09.600000,4,6.16,4
UCB,"UCB, Khulna Branch",2025-08-04,Monday,16:56:00,Cash Deposit,17:02:00,17:05:23.400000,6,3.39,13
UCB,"UCB, Khulna Branch",2025-08-04,Monday,09:28:00,FD Opening,09:33:00,09:45:35.400000,5,12.59,5
UCB,"UCB, Khulna Branch",2025-08-04,Monday,13:24:00,Cash Deposit,13:27:00,13:31:16.800000,3,4.28,15
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:33:00,Debit Card Reissue,12:36:00,12:47:37.200000,3,11.62,10
UCB,"UCB, Khulna Branch",2025-08-04,Monday,10:58:00,Cash Withdrawal,11:04:00,11:07:37.800000,6,3.63,8
UCB,"UCB, Khulna Branch",2025-08-04,Monday,15:28:00,New Account Opening,15:34:00,16:05:27.600000,6,31.46,3
UCB,"UCB, Khulna Branch",2025-08-04,Monday,09:05:00,Cash Deposit,09:17:00,09:21:45.600000,12,4.76,3
UCB,"UCB, Khulna Branch",2025-08-04,Monday,14:41:00,Cash Deposit,14:44:00,14:47:58.200000,3,3.97,15
UCB,"UCB, Khulna Branch",2025-08-04,Monday,10:10:00,Cash Withdrawal,10:17:00,10:19:37.200000,7,2.62,15
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:46:00,Cash Withdrawal,12:57:00,13:00:21.600000,11,3.36,11
UCB,"UCB, Khulna Branch",2025-08-04,Monday,10:45:00,Cheque Deposit,10:50:00,10:55:51.600000,5,5.86,13
UCB,"UCB, Khulna Branch",2025-08-04,Monday,09:13:00,Debit Card Reissue,09:16:00,09:28:40.800000,3,12.68,9
UCB,"UCB, Khulna Branch",2025-08-04,Monday,13:06:00,Cash Withdrawal,13:12:00,13:14:49.800000,6,2.83,14
UCB,"UCB, Khulna Branch",2025-08-04,Monday,10:46:00,Debit Card Reissue,10:49:00,10:58:25.200000,3,9.42,2
UCB,"UCB, Khulna Branch",2025-08-04,Monday,16:39:00,Cash Deposit,16:40:00,16:44:10.200000,1,4.17,14
UCB,"UCB, Khulna Branch",2025-08-04,Monday,15:47:00,Loan Repayment,15:49:00,15:58:01.200000,2,9.02,11
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:08:00,Cash Deposit,12:13:00,12:17:12.600000,5,4.21,7
UCB,"UCB, Khulna Branch",2025-08-04,Monday,13:43:00,Loan Repayment,13:47:00,13:52:54,4,5.9,13
UCB,"UCB, Khulna Branch",2025-08-04,Monday,15:04:00,FD Opening,15:07:00,15:22:36.600000,3,15.61,10
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:59:00,Cash Deposit,13:07:00,13:11:30.600000,8,4.51,5
UCB,"UCB, Khulna Branch",2025-08-04,Monday,15:08:00,Debit Card Reissue,15:13:00,15:22:36.600000,5,9.61,2
UCB,"UCB, Khulna Branch",2025-08-04,Monday,11:18:00,Debit Card Reissue,11:22:00,11:34:52.800000,4,12.88,4
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:17:00,Locker Access,12:20:00,12:29:15.600000,3,9.26,3
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:47:00,Cheque Deposit,12:52:00,12:58:09,5,6.15,15
UCB,"UCB, Khulna Branch",2025-08-04,Monday,15:29:00,Locker Access,15:36:00,15:45:39,7,9.65,14
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:02:00,Debit Card Reissue,12:08:00,12:18:16.800000,6,10.28,15
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:56:00,Cash Withdrawal,12:59:00,13:01:32.400000,3,2.54,12
UCB,"UCB, Khulna Branch",2025-08-04,Monday,16:24:00,New Account Opening,16:28:00,16:55:57,4,27.95,4
UCB,"UCB, Khulna Branch",2025-08-04,Monday,10:17:00,Locker Access,10:21:00,10:31:39,4,10.65,15
UCB,"UCB, Khulna Branch",2025-08-04,Monday,13:38:00,Debit Card Reissue,13:43:00,13:56:20.400000,5,13.34,5
UCB,"UCB, Khulna Branch",2025-08-04,Monday,12:44:00,Debit Card Reissue,12:50:00,13:03:55.200000,6,13.92,6
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,16:02:00,Cash Deposit,16:09:00,16:13:25.800000,7,4.43,8
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:14:00,Cheque Deposit,11:16:00,11:21:55.200000,2,5.92,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,13:39:00,Loan Repayment,13:48:00,13:55:00.600000,9,7.01,12
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,12:17:00,Debit Card Reissue,12:24:00,12:33:01.800000,7,9.03,2
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,09:31:00,New Account Opening,09:39:00,10:06:13.800000,8,27.23,1
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,15:01:00,Cheque Deposit,15:05:00,15:11:07.800000,4,6.13,9
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:00:00,New Account Opening,11:08:00,11:40:28.200000,8,32.47,10
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,16:50:00,Debit Card Reissue,16:56:00,17:08:32.400000,6,12.54,4
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,14:26:00,FD Opening,14:31:00,14:45:36,5,14.6,14
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:00:00,Locker Access,11:06:00,11:15:58.200000,6,9.97,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,14:11:00,Inward Remittance,14:15:00,14:29:40.200000,4,14.67,2
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,14:41:00,Loan Repayment,14:43:00,14:49:52.800000,2,6.88,6
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,16:11:00,FD Opening,16:17:00,16:33:10.200000,6,16.17,14
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,10:19:00,Loan Repayment,10:22:00,10:30:58.200000,3,8.97,11
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,10:43:00,Debit Card Reissue,10:46:00,10:58:39,3,12.65,12
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:53:00,New Account Opening,11:59:00,12:33:27,6,34.45,13
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,13:07:00,Cash Withdrawal,13:09:00,13:11:35.400000,2,2.59,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,15:26:00,Debit Card Reissue,15:29:00,15:40:06,3,11.1,2
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,16:16:00,Inward Remittance,16:17:00,16:29:35.400000,1,12.59,2
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,12:28:00,Cash Withdrawal,12:31:00,12:33:27,3,2.45,4
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,12:20:00,Cash Withdrawal,12:26:00,12:29:03.600000,6,3.06,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,10:57:00,Locker Access,11:03:00,11:14:37.200000,6,11.62,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,12:12:00,Loan Repayment,12:15:00,12:20:33.600000,3,5.56,2
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,14:54:00,Cash Deposit,14:57:00,15:00:54,3,3.9,9
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,15:42:00,Cheque Deposit,15:45:00,15:51:00.600000,3,6.01,3
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:38:00,Debit Card Reissue,11:46:00,11:59:19.800000,8,13.33,13
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,09:46:00,Cash Deposit,09:50:00,09:53:34.800000,4,3.58,6
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,15:43:00,Cheque Deposit,15:51:00,15:56:43.800000,8,5.73,2
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:17:00,Cash Deposit,11:21:00,11:24:52.800000,4,3.88,13
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,14:40:00,New Account Opening,14:44:00,15:23:03.600000,4,39.06,5
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,14:08:00,Cash Withdrawal,14:11:00,14:14:34.800000,3,3.58,13
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:27:00,New Account Opening,11:31:00,12:02:28.200000,4,31.47,1
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,15:15:00,Inward Remittance,15:22:00,15:37:15.600000,7,15.26,13
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:24:00,New Account Opening,11:27:00,12:02:40.800000,3,35.68,3
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:50:00,Cheque Deposit,11:56:00,12:01:24.600000,6,5.41,4
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:56:00,Loan Repayment,11:59:00,12:06:42,3,7.7,11
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,12:44:00,Cheque Deposit,12:50:00,12:55:31.200000,6,5.52,13
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,16:54:00,Cheque Deposit,16:57:00,17:02:30.600000,3,5.51,2
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,13:30:00,Cheque Deposit,13:38:00,13:43:34.200000,8,5.57,11
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:32:00,Locker Access,11:37:00,11:48:57.600000,5,11.96,5
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,15:14:00,New Account Opening,15:18:00,15:53:03.600000,4,35.06,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,09:54:00,Cheque Deposit,09:59:00,10:04:42,5,5.7,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:40:00,Cheque Deposit,11:46:00,11:51:31.800000,6,5.53,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:01:00,Debit Card Reissue,11:02:00,11:13:26.400000,1,11.44,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,15:23:00,Inward Remittance,15:28:00,15:39:04.200000,5,11.07,4
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,09:49:00,Cheque Deposit,09:54:00,10:00:16.800000,5,6.28,7
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,15:14:00,Cash Deposit,15:19:00,15:23:11.400000,5,4.19,10
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,15:24:00,Debit Card Reissue,15:30:00,15:42:11.400000,6,12.19,11
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,12:34:00,Inward Remittance,12:37:00,12:49:22.200000,3,12.37,11
UCB,"UCB, Rangpur Branch",2025-08-04,Monday,11:22:00,Cheque Deposit,11:28:00,11:33:46.800000,6,5.78,2
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,11:25:00,Cheque Deposit,11:34:00,11:40:42.600000,9,6.71,5
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,15:29:00,Cash Withdrawal,15:38:00,15:40:05.400000,9,2.09,3
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,16:48:00,Cash Deposit,16:50:00,16:53:49.200000,2,3.82,4
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:29:00,Cash Deposit,13:33:00,13:36:44.400000,4,3.74,3
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,12:08:00,Cash Deposit,12:16:00,12:19:44.400000,8,3.74,4
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:11:00,Inward Remittance,13:14:00,13:26:18.600000,3,12.31,6
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,11:14:00,Inward Remittance,11:17:00,11:34:37.800000,3,17.63,3
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,09:13:00,FD Opening,09:18:00,09:34:22.200000,5,16.37,3
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,15:51:00,Cash Withdrawal,15:58:00,16:01:35.400000,7,3.59,15
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,14:41:00,New Account Opening,14:45:00,15:13:00.600000,4,28.01,5
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,12:49:00,Cash Withdrawal,12:55:00,12:57:52.200000,6,2.87,14
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,15:05:00,Locker Access,15:09:00,15:20:34.800000,4,11.58,13
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:56:00,Inward Remittance,14:02:00,14:14:04.800000,6,12.08,3
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,11:16:00,Debit Card Reissue,11:23:00,11:35:26.400000,7,12.44,13
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,16:33:00,Cash Withdrawal,16:37:00,16:39:31.200000,4,2.52,15
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:46:00,Locker Access,13:49:00,14:00:46.200000,3,11.77,9
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,14:02:00,Cash Deposit,14:04:00,14:08:12,2,4.2,8
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,10:44:00,Cash Withdrawal,10:45:00,10:48:42.600000,1,3.71,9
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,11:28:00,Cash Deposit,11:30:00,11:33:39,2,3.65,5
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:48:00,Inward Remittance,13:52:00,14:06:03.600000,4,14.06,2
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,16:11:00,Loan Repayment,16:16:00,16:23:34.200000,5,7.57,3
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,15:01:00,FD Opening,15:09:00,15:21:48,8,12.8,9
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,11:46:00,Locker Access,11:49:00,12:00:16.200000,3,11.27,13
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,09:07:00,FD Opening,09:14:00,09:27:30,7,13.5,6
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,16:39:00,FD Opening,16:43:00,17:00:01.800000,4,17.03,10
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,09:05:00,Debit Card Reissue,09:08:00,09:19:43.800000,3,11.73,5
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,16:48:00,Debit Card Reissue,16:57:00,17:07:53.400000,9,10.89,7
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:08:00,Cash Deposit,13:14:00,13:17:27,6,3.45,14
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,11:53:00,Cheque Deposit,12:01:00,12:06:45,8,5.75,12
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:27:00,FD Opening,13:37:00,13:50:24.600000,10,13.41,14
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:44:00,New Account Opening,13:50:00,14:21:21,6,31.35,13
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:23:00,Cash Deposit,13:25:00,13:29:30.600000,2,4.51,10
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,14:40:00,New Account Opening,14:43:00,15:12:04.200000,3,29.07,10
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,10:26:00,Cash Deposit,10:29:00,10:32:41.400000,3,3.69,5
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:28:00,Cash Deposit,13:32:00,13:36:07.200000,4,4.12,12
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,15:39:00,FD Opening,15:45:00,16:02:54.600000,6,17.91,15
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,10:48:00,Inward Remittance,10:54:00,11:11:06.600000,6,17.11,7
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,15:37:00,Cheque Deposit,15:43:00,15:49:14.400000,6,6.24,4
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:07:00,Cash Deposit,13:13:00,13:17:04.200000,6,4.07,11
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,12:11:00,Cheque Deposit,12:16:00,12:21:39.600000,5,5.66,4
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,14:49:00,Cash Withdrawal,14:55:00,14:57:21.600000,6,2.36,2
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,10:37:00,FD Opening,10:43:00,10:59:54,6,16.9,2
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:13:00,Cash Deposit,13:15:00,13:18:54.600000,2,3.91,8
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,15:12:00,New Account Opening,15:18:00,15:51:49.200000,6,33.82,3
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,10:20:00,Cash Deposit,10:27:00,10:30:42.600000,7,3.71,3
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,14:31:00,Locker Access,14:34:00,14:44:21.600000,3,10.36,5
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,11:28:00,Debit Card Reissue,11:32:00,11:42:57,4,10.95,4
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,15:02:00,Locker Access,15:04:00,15:15:25.200000,2,11.42,6
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,13:17:00,Debit Card Reissue,13:24:00,13:35:17.400000,7,11.29,14
Eastern Bank,"Eastern Bank, Rajshahi Branch",2025-08-04,Monday,09:41:00,Cheque Deposit,09:47:00,09:52:44.400000,6,5.74,7
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,12:29:00,Cash Deposit,12:37:00,12:40:37.200000,8,3.62,11
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,16:32:00,Cash Withdrawal,16:40:00,16:43:15.600000,8,3.26,10
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,12:19:00,Cheque Deposit,12:25:00,12:31:03.600000,6,6.06,5
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,16:26:00,Cheque Deposit,16:28:00,16:34:20.400000,2,6.34,12
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,13:16:00,New Account Opening,13:20:00,13:56:21,4,36.35,6
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,11:57:00,FD Opening,12:01:00,12:18:14.400000,4,17.24,12
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,16:28:00,Cheque Deposit,16:34:00,16:40:34.800000,6,6.58,5
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,11:32:00,FD Opening,11:36:00,11:48:10.200000,4,12.17,13
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,16:38:00,Locker Access,16:45:00,16:54:34.200000,7,9.57,13
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,11:32:00,Cheque Deposit,11:38:00,11:43:51,6,5.85,15
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,11:31:00,Cash Deposit,11:36:00,11:40:20.400000,5,4.34,8
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,09:44:00,Cash Deposit,09:48:00,09:52:39,4,4.65,11
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,15:44:00,Cash Withdrawal,15:48:00,15:50:25.800000,4,2.43,10
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,12:05:00,Inward Remittance,12:12:00,12:29:10.800000,7,17.18,3
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,09:57:00,FD Opening,09:59:00,10:13:39.600000,2,14.66,10
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,09:52:00,Loan Repayment,09:56:00,10:04:18,4,8.3,1
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,16:37:00,FD Opening,16:40:00,16:55:11.400000,3,15.19,3
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,10:33:00,Locker Access,10:35:00,10:48:18.600000,2,13.31,4
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,11:45:00,Cheque Deposit,11:49:00,11:55:09.600000,4,6.16,15
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,12:41:00,FD Opening,12:46:00,13:02:30,5,16.5,7
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,16:45:00,Locker Access,16:50:00,17:00:33.600000,5,10.56,12
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,12:36:00,Debit Card Reissue,12:48:00,13:00:34.800000,12,12.58,5
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,15:25:00,Debit Card Reissue,15:30:00,15:40:33,5,10.55,8
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,10:23:00,Cheque Deposit,10:24:00,10:30:43.800000,1,6.73,2
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,13:56:00,Loan Repayment,14:01:00,14:06:25.200000,5,5.42,2
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,09:07:00,New Account Opening,09:11:00,09:41:30.600000,4,30.51,7
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,16:02:00,Loan Repayment,16:08:00,16:16:22.200000,6,8.37,3
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,14:53:00,Cash Withdrawal,14:58:00,15:00:51,5,2.85,7
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,15:00:00,Inward Remittance,15:02:00,15:16:34.800000,2,14.58,9
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,12:47:00,New Account Opening,12:57:00,13:30:59.400000,10,33.99,15
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,13:54:00,Locker Access,14:02:00,14:10:12,8,8.2,7
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,10:31:00,Cash Withdrawal,10:33:00,10:36:24.600000,2,3.41,13
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,09:02:00,Cash Deposit,09:06:00,09:09:24,4,3.4,8
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,15:17:00,Loan Repayment,15:21:00,15:28:22.200000,4,7.37,4
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,14:20:00,New Account Opening,14:23:00,14:56:33.600000,3,33.56,11
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,16:50:00,FD Opening,16:53:00,17:11:18.600000,3,18.31,12
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,14:10:00,Locker Access,14:15:00,14:25:07.200000,5,10.12,12
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,16:09:00,Cheque Deposit,16:20:00,16:26:37.200000,11,6.62,7
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,09:19:00,Locker Access,09:23:00,09:32:15,4,9.25,6
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,11:26:00,Inward Remittance,11:33:00,11:48:04.200000,7,15.07,3
Eastern Bank,"Eastern Bank, Chattogram Branch",2025-08-04,Monday,11:15:00,Cash Withdrawal,11:22:00,11:24:51,7,2.85,14
