bank,branch,date,day,arrival_time,service_type,service_start_time,service_end_time,wait_time_min,service_duration_min,queue_length
UCB,"UCB, Mirpur Branch",2025-08-04,Monday,14:50:00,Locker Access,14:56:00,15:05:42.600000,6,9.71,7
UCB,"UCB, Mirpur Branch",2025-08-04,Monday,16:30:00,FD Opening,16:33:00,16:48:36,3,15.6,3
UCB,"UCB, Mirpur Branch",2025-08-04,Monday,16:31:00,Loan Repayment,16:33:00,16:38:24.600000,2,5.41,2
UCB,"UCB, Mirpur Branch",2025-08-04,Monday,09:53:00,Debit Card Reissue,10:00:00,10:11:39.600000,7,11.66,7
UCB,"UCB, Mirpur Branch",2025-08-04,Monday,11:54:00,FD Opening,11:57:00,12:15:55.200000,3,18.92,15
UCB,"UCB, Mirpur Branch",2025-08-04,Monday,15:51:00,FD Opening,15:57:00,16:14:06,6,17.1,15
UCB,"UCB, Mirpur Branch",2025-08-04,Monday,13:01:00,Cash Withdrawal,13:05:00,13:07:49.200000,4,2.82,12
UCB,"UCB, Mirpur Branch",2025-08-04,Monday,13:42:00,Locker Access,13:49:00,13:57:51,7,8.85,1
UCB,"UCB, Mirpur Branch",2025-08-04,Monday,14:13:00,Inward Remittance,14:17:00,14:31:32.400000,4,14.54,1
UCB,"UCB, Mirpur Branch",2025-08-04,Monday,12:26:00,Loan Repayment,12:32:00,12:41:07.800000,6,9.13,10
UCB,"UCB, Mirpur Branch",2025-08-04,Monday,13:46:00,New Account Opening,13:52:00,14:21:48,6,29.8,3
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,15:30:00,Inward Remittance,15:39:00,15:52:12,9,13.2,2
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,09:04:00,FD Opening,09:08:00,09:23:12,4,15.2,5
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,13:20:00,Cheque Deposit,13:25:00,13:31:34.800000,5,6.58,13
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,11:03:00,Loan Repayment,11:06:00,11:13:21,3,7.35,9
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,10:15:00,Locker Access,10:20:00,10:30:38.400000,5,10.64,15
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,14:16:00,Cheque Deposit,14:25:00,14:31:06.600000,9,6.11,13
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,14:37:00,Cheque Deposit,14:40:00,14:45:37.800000,3,5.63,11
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,16:27:00,FD Opening,16:37:00,16:49:59.400000,10,12.99,4
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,13:45:00,Inward Remittance,13:52:00,14:06:01.200000,7,14.02,13
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,11:18:00,Cheque Deposit,11:24:00,11:30:10.800000,6,6.18,9
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,12:00:00,Cheque Deposit,12:02:00,12:08:10.800000,2,6.18,1
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,15:52:00,Cash Deposit,16:00:00,16:03:37.800000,8,3.63,4
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,13:30:00,Inward Remittance,13:33:00,13:45:06,3,12.1,12
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,12:06:00,Cheque Deposit,12:10:00,12:15:16.200000,4,5.27,4
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,15:38:00,New Account Opening,15:47:00,16:25:45.600000,9,38.76,15
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,15:01:00,New Account Opening,15:05:00,15:32:45.600000,4,27.76,4
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,12:25:00,Loan Repayment,12:33:00,12:40:40.800000,8,7.68,8
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,11:04:00,Locker Access,11:08:00,11:18:28.200000,4,10.47,10
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,10:16:00,Cash Withdrawal,10:17:00,10:20:25.200000,1,3.42,5
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,15:44:00,Cash Withdrawal,15:53:00,15:55:52.800000,9,2.88,12
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,16:20:00,New Account Opening,16:23:00,16:55:21.600000,3,32.36,12
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,13:28:00,FD Opening,13:32:00,13:48:09.600000,4,16.16,8
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,13:40:00,New Account Opening,13:45:00,14:14:03.600000,5,29.06,3
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,16:38:00,Cash Deposit,16:42:00,16:46:07.200000,4,4.12,1
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,12:40:00,Cheque Deposit,12:45:00,12:51:05.400000,5,6.09,11
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,12:12:00,Debit Card Reissue,12:15:00,12:27:19.800000,3,12.33,12
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,15:55:00,Debit Card Reissue,16:03:00,16:17:05.400000,8,14.09,5
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,11:12:00,Cash Deposit,11:20:00,11:23:03,8,3.05,12
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,11:44:00,Loan Repayment,11:48:00,11:56:19.800000,4,8.33,7
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,13:41:00,New Account Opening,13:45:00,14:16:56.400000,4,31.94,6
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,11:42:00,Inward Remittance,11:48:00,12:05:42.600000,6,17.71,8
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,11:22:00,FD Opening,11:24:00,11:40:39,2,16.65,2
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,13:02:00,New Account Opening,13:05:00,13:35:18,3,30.3,10
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,11:38:00,Loan Repayment,11:44:00,11:50:54.600000,6,6.91,11
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,16:14:00,Inward Remittance,16:20:00,16:35:00,6,15.0,14
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,14:42:00,Loan Repayment,14:49:00,14:54:55.800000,7,5.93,4
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,14:39:00,New Account Opening,14:45:00,15:18:58.800000,6,33.98,7
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,12:59:00,Locker Access,13:02:00,13:14:01.200000,3,12.02,4
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,16:23:00,Locker Access,16:29:00,16:41:12,6,12.2,8
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,12:15:00,Loan Repayment,12:22:00,12:29:02.400000,7,7.04,7
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,16:51:00,New Account Opening,16:54:00,17:26:00,3,32.0,2
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,15:02:00,Debit Card Reissue,15:09:00,15:20:26.400000,7,11.44,3
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,13:32:00,Cheque Deposit,13:33:00,13:38:52.200000,1,5.87,6
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,14:19:00,New Account Opening,14:21:00,14:49:36,2,28.6,4
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,16:32:00,Locker Access,16:36:00,16:45:59.400000,4,9.99,2
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,16:23:00,Inward Remittance,16:25:00,16:40:03.600000,2,15.06,12
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,12:30:00,Cheque Deposit,12:36:00,12:42:15.600000,6,6.26,7
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,13:49:00,Cash Deposit,13:52:00,13:55:43.200000,3,3.72,15
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,13:39:00,FD Opening,13:42:00,13:55:48.600000,3,13.81,11
Eastern Bank,"Eastern Bank, Badda Branch",2025-08-04,Monday,11:27:00,FD Opening,11:31:00,11:48:07.200000,4,17.12,5
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,10:51:00,Cash Deposit,10:53:00,10:57:39,2,4.65,3
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,14:38:00,FD Opening,14:44:00,15:00:26.400000,6,16.44,3
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,16:30:00,New Account Opening,16:39:00,17:06:30,9,27.5,4
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,11:19:00,Cash Deposit,11:22:00,11:26:09.600000,3,4.16,3
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,14:54:00,FD Opening,14:55:00,15:10:48,1,15.8,10
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,14:37:00,Cash Deposit,14:40:00,14:44:08.400000,3,4.14,2
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,11:59:00,New Account Opening,12:05:00,12:36:48.600000,6,31.81,12
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,15:39:00,Debit Card Reissue,15:44:00,15:53:36,5,9.6,2
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,13:53:00,Cash Withdrawal,13:58:00,14:00:52.200000,5,2.87,8
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,16:17:00,Locker Access,16:21:00,16:31:50.400000,4,10.84,5
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,09:05:00,Locker Access,09:15:00,09:25:13.200000,10,10.22,9
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,11:52:00,Locker Access,11:57:00,12:07:51.600000,5,10.86,12
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,13:47:00,FD Opening,13:52:00,14:11:10.200000,5,19.17,10
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,09:41:00,Cash Deposit,09:47:00,09:50:56.400000,6,3.94,2
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,16:57:00,Cash Deposit,17:02:00,17:06:07.800000,5,4.13,14
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,13:57:00,Cash Withdrawal,14:00:00,14:03:46.800000,3,3.78,2
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,09:47:00,Cash Deposit,09:51:00,09:55:35.400000,4,4.59,4
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,15:05:00,Cash Withdrawal,15:07:00,15:10:01.200000,2,3.02,5
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,11:08:00,New Account Opening,11:09:00,11:46:58.200000,1,37.97,14
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,11:15:00,New Account Opening,11:25:00,11:57:45.600000,10,32.76,15
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,12:42:00,Cash Withdrawal,12:51:00,12:53:22.800000,9,2.38,2
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,15:16:00,Cash Deposit,15:23:00,15:26:46.200000,7,3.77,7
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,14:22:00,Locker Access,14:30:00,14:41:08.400000,8,11.14,10
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,13:39:00,Cash Withdrawal,13:42:00,13:45:22.200000,3,3.37,6
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,13:40:00,Inward Remittance,13:44:00,14:01:33.600000,4,17.56,14
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,15:49:00,New Account Opening,15:50:00,16:23:33.600000,1,33.56,12
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,09:55:00,New Account Opening,09:59:00,10:32:20.400000,4,33.34,5
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,15:39:00,Cash Withdrawal,15:45:00,15:47:47.400000,6,2.79,4
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,16:40:00,Cheque Deposit,16:49:00,16:54:04.200000,9,5.07,8
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,15:21:00,Cash Deposit,15:28:00,15:31:25.200000,7,3.42,5
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,09:42:00,Cash Withdrawal,09:48:00,09:50:27.600000,6,2.46,12
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,09:55:00,Inward Remittance,10:02:00,10:18:51,7,16.85,6
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,11:00:00,Loan Repayment,11:04:00,11:12:40.200000,4,8.67,9
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,10:58:00,Locker Access,11:01:00,11:12:53.400000,3,11.89,9
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,13:40:00,New Account Opening,13:44:00,14:14:28.800000,4,30.48,1
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,11:10:00,Cheque Deposit,11:15:00,11:21:30.600000,5,6.51,9
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,09:37:00,Loan Repayment,09:44:00,09:51:16.200000,7,7.27,12
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,15:54:00,Cash Withdrawal,15:59:00,16:01:25.800000,5,2.43,1
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,12:04:00,Inward Remittance,12:10:00,12:25:31.800000,6,15.53,9
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,13:38:00,Cash Withdrawal,13:44:00,13:47:24,6,3.4,15
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,14:52:00,Cash Withdrawal,14:59:00,15:02:10.800000,7,3.18,11
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,09:22:00,Locker Access,09:26:00,09:37:11.400000,4,11.19,3
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,11:19:00,Cash Withdrawal,11:20:00,11:22:32.400000,1,2.54,11
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,14:11:00,Cheque Deposit,14:19:00,14:25:48.600000,8,6.81,15
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,13:54:00,Cheque Deposit,13:58:00,14:04:57.600000,4,6.96,7
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,12:31:00,Cash Withdrawal,12:36:00,12:39:12,5,3.2,15
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,14:03:00,FD Opening,14:08:00,14:20:04.200000,5,12.07,1
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,09:10:00,Cash Withdrawal,09:13:00,09:15:52.800000,3,2.88,3
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,16:18:00,New Account Opening,16:21:00,16:51:39,3,30.65,2
Eastern Bank,"Eastern Bank, Uttara Branch",2025-08-04,Monday,10:44:00,New Account Opening,10:52:00,11:26:00,8,34.0,15
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,10:23:00,New Account Opening,10:28:00,11:03:33.600000,5,35.56,12
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,10:31:00,Cash Withdrawal,10:33:00,10:36:23.400000,2,3.39,12
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,10:08:00,Debit Card Reissue,10:11:00,10:21:19.800000,3,10.33,13
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,12:49:00,Locker Access,12:52:00,13:05:36,3,13.6,3
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,09:39:00,FD Opening,09:44:00,09:55:15.600000,5,11.26,9
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,11:26:00,Cheque Deposit,11:33:00,11:39:03.600000,7,6.06,5
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,15:03:00,Locker Access,15:06:00,15:16:33,3,10.55,6
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,16:10:00,FD Opening,16:20:00,16:33:45.600000,10,13.76,12
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,11:04:00,Cash Withdrawal,11:10:00,11:12:43.800000,6,2.73,14
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,09:27:00,Cash Withdrawal,09:31:00,09:33:54,4,2.9,5
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,10:39:00,Cheque Deposit,10:41:00,10:46:17.400000,2,5.29,12
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,12:27:00,FD Opening,12:34:00,12:47:34.200000,7,13.57,3
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,14:09:00,Cheque Deposit,14:13:00,14:18:59.400000,4,5.99,15
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,13:14:00,New Account Opening,13:22:00,13:56:41.400000,8,34.69,10
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,14:15:00,Debit Card Reissue,14:19:00,14:32:52.200000,4,13.87,2
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,11:32:00,Cash Deposit,11:38:00,11:41:23.400000,6,3.39,7
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,12:50:00,New Account Opening,12:54:00,13:26:08.400000,4,32.14,3
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,16:42:00,Loan Repayment,16:47:00,16:55:23.400000,5,8.39,4
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,15:03:00,FD Opening,15:09:00,15:27:51,6,18.85,11
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,09:12:00,FD Opening,09:17:00,09:32:16.800000,5,15.28,12
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,15:03:00,Cash Deposit,15:08:00,15:11:51.600000,5,3.86,10
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,15:46:00,FD Opening,15:49:00,16:04:23.400000,3,15.39,9
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,15:28:00,Loan Repayment,15:30:00,15:37:12,2,7.2,10
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,11:59:00,Cheque Deposit,12:07:00,12:12:26.400000,8,5.44,11
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,11:20:00,Cash Deposit,11:24:00,11:28:18,4,4.3,5
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,13:41:00,Loan Repayment,13:42:00,13:51:12.600000,1,9.21,14
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,15:41:00,Locker Access,15:45:00,15:55:16.200000,4,10.27,5
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,11:36:00,Loan Repayment,11:42:00,11:48:59.400000,6,6.99,5
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,13:13:00,Loan Repayment,13:21:00,13:26:12.600000,8,5.21,9
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,13:29:00,Locker Access,13:34:00,13:41:33.600000,5,7.56,9
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,12:59:00,Inward Remittance,13:03:00,13:18:13.200000,4,15.22,11
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,13:38:00,Inward Remittance,13:43:00,13:57:30,5,14.5,8
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,11:56:00,Cash Withdrawal,12:03:00,12:05:22.800000,7,2.38,2
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,11:22:00,Loan Repayment,11:23:00,11:28:46.800000,1,5.78,5
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,15:03:00,Cash Withdrawal,15:08:00,15:11:00,5,3.0,8
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,10:42:00,Loan Repayment,10:46:00,10:52:18.600000,4,6.31,9
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,11:24:00,Cash Deposit,11:31:00,11:34:43.800000,7,3.73,15
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,13:22:00,Inward Remittance,13:27:00,13:45:53.400000,5,18.89,11
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,10:13:00,New Account Opening,10:21:00,10:57:48.600000,8,36.81,5
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,14:35:00,Cheque Deposit,14:40:00,14:45:49.800000,5,5.83,4
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,12:23:00,FD Opening,12:27:00,12:39:59.400000,4,12.99,15
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,11:55:00,FD Opening,11:58:00,12:10:18,3,12.3,15
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,14:31:00,FD Opening,14:36:00,14:50:30.600000,5,14.51,15
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,14:08:00,Debit Card Reissue,14:15:00,14:24:22.200000,7,9.37,4
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,09:58:00,Locker Access,10:05:00,10:15:20.400000,7,10.34,6
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,09:23:00,Debit Card Reissue,09:26:00,09:37:18,3,11.3,11
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,11:20:00,Loan Repayment,11:23:00,11:29:09,3,6.15,4
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,15:15:00,FD Opening,15:25:00,15:38:09,10,13.15,14
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,16:15:00,Cheque Deposit,16:21:00,16:26:51.600000,6,5.86,3
Eastern Bank,"Eastern Bank, Bashundhara Branch",2025-08-04,Monday,13:11:00,New Account Opening,13:16:00,13:51:53.400000,5,35.89,12
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,11:23:00,New Account Opening,11:26:00,11:54:33,3,28.55,10
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,10:29:00,Locker Access,10:34:00,10:45:14.400000,5,11.24,14
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,13:29:00,Locker Access,13:35:00,13:46:43.800000,6,11.73,10
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,10:05:00,FD Opening,10:14:00,10:31:36.600000,9,17.61,13
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,10:35:00,Inward Remittance,10:42:00,10:54:52.200000,7,12.87,12
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,13:32:00,Loan Repayment,13:41:00,13:50:06.600000,9,9.11,12
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,09:28:00,Cheque Deposit,09:31:00,09:37:32.400000,3,6.54,10
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,13:34:00,New Account Opening,13:41:00,14:20:16.800000,7,39.28,11
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,12:14:00,Loan Repayment,12:17:00,12:24:07.800000,3,7.13,3
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,16:16:00,Loan Repayment,16:23:00,16:31:52.200000,7,8.87,12
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,10:42:00,FD Opening,10:51:00,11:06:06.600000,9,15.11,10
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,11:58:00,Cash Withdrawal,12:01:00,12:03:49.200000,3,2.82,14
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,11:13:00,FD Opening,11:21:00,11:36:37.800000,8,15.63,2
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,15:44:00,Locker Access,15:50:00,15:58:41.400000,6,8.69,8
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,09:43:00,Cheque Deposit,09:47:00,09:52:57.600000,4,5.96,1
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,09:22:00,Locker Access,09:24:00,09:36:52.800000,2,12.88,7
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,09:21:00,Locker Access,09:22:00,09:31:05.400000,1,9.09,1
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,13:05:00,Locker Access,13:12:00,13:20:54,7,8.9,13
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,13:48:00,FD Opening,13:50:00,14:07:51.600000,2,17.86,10
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,09:56:00,Loan Repayment,10:00:00,10:07:33.600000,4,7.56,7
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,10:09:00,FD Opening,10:11:00,10:25:16.200000,2,14.27,2
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,12:09:00,Debit Card Reissue,12:20:00,12:31:21.600000,11,11.36,12
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,15:34:00,Cash Withdrawal,15:39:00,15:41:39.600000,5,2.66,1
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,09:16:00,Cheque Deposit,09:20:00,09:25:25.200000,4,5.42,11
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,10:07:00,Debit Card Reissue,10:14:00,10:24:27.600000,7,10.46,4
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,12:44:00,Loan Repayment,12:49:00,12:56:40.200000,5,7.67,11
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,16:38:00,Inward Remittance,16:40:00,16:54:42,2,14.7,6
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,16:07:00,Inward Remittance,16:09:00,16:21:38.400000,2,12.64,10
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,12:55:00,Loan Repayment,13:03:00,13:09:58.800000,8,6.98,14
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,16:10:00,Inward Remittance,16:16:00,16:29:46.200000,6,13.77,7
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,10:31:00,New Account Opening,10:35:00,11:08:45.600000,4,33.76,10
NCC Bank,"NCC Bank, Shyamoli Branch",2025-08-04,Monday,15:44:00,Cash Withdrawal,15:53:00,15:56:37.200000,9,3.62,14
